id,wbId,name,original_en_word_count,improved_en_word_count,improvement_pct,status,error_reason
167671,WB14935,Glenfarclas 1987 Cask Nr.3826,104,103,-1.0,success,
167676,WB127335,Glenfarclas 1988 Cask Nr.1374,130,112,-13.8,success,
167677,WB81589,Glenfarclas 1988 Cask Nr.1512,109,103,-5.5,success,
167679,WB3396,Glenfarclas 11 Years Old 1988 Cask Nr.1698,93,110,18.3,success,
167682,WB7039,Glenfarclas 18 Years Old 1988 Cask Nr.7033,121,103,-14.9,success,
167686,WB108413,Kavalan Solist Vinho Barrique Cask Nr.W121225026A,121,111,-8.3,success,
167689,WB37328,Glenfarclas 1989 Cask Nr.12989,106,109,2.8,success,
167690,WB117026,Glenfarclas 1988 Cask Nr.7054,97,108,11.3,success,
167692,WB133718,BenRiach 25 Years Old 1993 Single Cask Bottling - Batch 16 Cask Nr.7881,123,112,-8.9,success,
167694,WB227201,Kavalan Solist Oloroso Sherry Cask Nr.S170425052D,112,106,-5.4,success,
167695,WB117027,Glenfarclas 1989 Cask Nr.13005,111,108,-2.7,success,
167696,WB192003,Glenfarclas 1989 Cask Nr.13007,89,113,27.0,success,
167697,WB103644,Glenmorangie A Midwinter Nights Dram Limited Edition,104,106,1.9,success,
167700,WB90562,Glenfarclas 26 Years Old 1989 Cask Nr.13009,107,112,4.7,success,
167701,WB65013,Kavalan Solist Vinho Barrique Cask Nr.W090220052,97,109,12.4,success,
167703,WB87789,Highland Park Dark Origins,86,96,11.6,success,
167704,WB89239,Glenfarclas 1989 Cask Nr.7300,102,108,5.9,success,
167705,WB35109,Lagavulin 21 Years Old 1991 Diageo Special Releases 2012,107,107,0.0,success,
167706,WB613,Lagavulin 21 Years Old 1985 Diageo Special Releases 2007,112,113,0.9,success,
167708,WB6660,Clynelish Distillery Exclusive Natural Cask Strength,97,114,17.5,success,
167713,WB229028,Glenallachie 7 Years Old Virgin Oak Series,116,126,8.6,success,
167715,WB33943,Glenfarclas 2001 Heritage,101,128,26.7,success,
167716,WB9102,Laphroaig 10 Years Old Cask Strength Batch #001,113,127,12.4,success,
167724,WB222589,Glenfarclas 1990 Cask Nr.5125,93,122,31.2,success,
167725,WB73708,Glenfarclas 1990 Cask Nr.7067,90,123,36.7,success,
167727,WB195162,Glenallachie 32 Years Old 1989 Single Cask Cask Nr.6495,118,123,4.2,success,
167729,WB89751,Kavalan Solist Vinho Barrique Cask Nr.W120302047A,105,122,16.2,success,
167730,WB231058,Glenfarclas 1990 Cask Nr.7076,97,120,23.7,success,
167731,WB104110,BenRiach 19 Years Old 1997 Single Cask Bottling Cask Nr.8634,107,129,20.6,success,
167735,WB230381,Lagavulin Distillery Exclusive Batch 01,81,131,61.7,success,
167737,WB106034,Glenfarclas 1990 Cask Nr.9255,104,113,8.7,success,
167738,WB192002,Glenfarclas 1990 Cask Nr.9256,91,114,25.3,success,
167740,WB95402,Laphroaig 10 Years Old Cask Strength Batch #009,109,117,7.3,success,
167741,WB96174,Glenfarclas 1990 Cask Nr.5119,107,118,10.3,success,
167745,WB97930,Kavalan Solist Port Cask Nr.O090706026A,98,122,24.5,success,
167756,WB222588,Glenfarclas 1991 Cask Nr.5679,107,104,-2.8,success,
167757,WB139101,Glenallachie 12 Years Old 2007 Single Cask Cask Nr.7144,82,106,29.3,success,
167758,WB101969,Kavalan Solist Port Cask Nr.O100513006A,107,103,-3.7,success,
167759,WB182506,Glenallachie 11 Years Old Wine Series - Grattamacco Wine Cask Finish,96,98,2.1,success,
167760,WB7049,Glenfarclas 15 Years Old 1992 Cask Nr.264,112,105,-6.2,success,
167761,WB163376,Glenfarclas 1992 Cask Nr.2904,104,131,26.0,success,
167762,WB166580,Kavalan Solist Vinho Barrique Cask Nr.W140201016A,98,116,18.4,success,
167763,WB32388,Glenfarclas 19 Years Old 1992 Cask Nr.861,113,125,10.6,success,
167764,WB127339,Glenfarclas 1992 Cask Nr.5984,118,123,4.2,success,
167767,WB16153,Laphroaig 11 Years Old Cairdeas Feis Ile 2010 Master Edition,103,118,14.6,success,
167772,WB191999,Glenfarclas 1992 Cask Nr.872,102,98,-3.9,success,
167773,WB127340,Glenfarclas 1993 Cask Nr.4662,116,101,-12.9,success,
167774,WB213965,Glenallachie 15 Years Old 2006 Single Cask Cask Nr.800547,103,105,1.9,success,
167776,WB163375,Glenfarclas 1993 Cask Nr.4677,116,106,-8.6,success,
167778,WB90282,Kavalan Solist Amontillado Cask Nr.AM100618011A,123,110,-10.6,success,
167781,WB191997,Glenfarclas 1994 Cask Nr.1583,102,111,8.8,success,
167785,WB143942,Blantons Single Barrel Gold Edition Cask Nr.596,96,111,15.6,success,
167786,WB143386,Glenallachie 10 Years Old 2008 Single Cask Cask Nr.408,104,108,3.8,success,
167787,WB163374,Glenfarclas 1994 Cask Nr.4337,104,111,6.7,success,
167791,WB23019,Glenfarclas 15 Years Old 1995 Cask Nr.3771,111,118,6.3,success,
167799,WB75667,Glenfarclas 19 Years Old 1995 Cask Nr.3781,132,127,-3.8,success,
167801,WB117031,Glenfarclas 1995 Cask Nr.6649,105,126,20.0,success,
167803,WB95706,Laphroaig 12 Years Old 2004 Highgrove Cask Nr.3010,111,133,19.8,success,
167810,WB144768,Kavalan Solist Rum Cask Nr.M111104039A,114,127,11.4,success,
167811,WB191995,Glenfarclas 1996 Cask Nr.1070,122,129,5.7,success,
167814,WB106028,Glenfarclas 1996 Cask Nr.1498,97,118,21.6,success,
167817,WB185440,Glenallachie 12 Years Old 2008 Single Cask Cask Nr.846,83,120,44.6,success,
167820,WB193617,Glenfarclas 1997 Cask Nr.181,117,121,3.4,success,
167823,WB191993,Glenfarclas 1998 Cask Nr.2937,95,113,18.9,success,
167824,WB106027,Glenfarclas 1997 Cask Nr.453,96,121,26.0,success,
167827,WB217069,Glenallachie 13 Years Old 2009 Single Cask Cask Nr.5709,90,119,32.2,success,
167829,WB163372,Glenfarclas 1997 Cask Nr.4667,107,113,5.6,success,
167830,WB127345,Glenfarclas 1998 Cask Nr.4455,122,117,-4.1,success,
167833,WB119310,Yoichi Manzanilla Wood Finish,97,111,14.4,success,
167835,WB106026,Glenfarclas 1998 Cask Nr.1695,112,117,4.5,success,
167840,WB106025,Glenfarclas 1999 Cask Nr.7458,108,103,-4.6,success,
167847,WB191991,Glenfarclas 2000 Cask Nr.3387,104,111,6.7,success,
167848,WB106024,Glenfarclas 2000 Cask Nr.3633,109,110,0.9,success,
167849,WB163370,Glenfarclas 2000 Cask Nr.4084,89,110,23.6,success,
167852,WB127348,Glenfarclas 2001 Cask Nr.3297,124,103,-16.9,success,
167862,WB117036,Glenfarclas 2001 Cask Nr.3353,100,121,21.0,success,
167863,WB106023,Glenfarclas 2001 Cask Nr.3352,129,122,-5.4,success,
167864,WB178863,Glenfarclas 2002 Cask Nr.3314,86,127,47.7,success,
167867,WB222577,Glenfarclas 2002 Cask Nr.3323,113,127,12.4,success,
167868,WB191989,Glenfarclas 2002 Cask Nr.3335,138,126,-8.7,success,
167870,WB108197,Glenfarclas 2002 Cask Nr.3770,121,118,-2.5,success,
167872,WB137418,Glenfarclas 12 Years Old Cask Strength Batch 2,101,114,12.9,success,
167873,WB127349,Glenfarclas 2002 Cask Nr.3773,119,109,-8.4,success,
167874,WB39582,Glenfarclas 2003 Cask Nr.1448,74,105,41.9,success,
167876,WB77113,Glenfarclas 2004 Cask Nr.1621,119,116,-2.5,success,
167879,WB159205,Glenallachie 10 Years Old 2009 Single Cask Cask Nr.1171,113,103,-8.8,success,
167883,WB191987,Glenfarclas 2004 Cask Nr.2382,106,105,-0.9,success,
167884,WB144252,Glenfarclas 2004 Cask Nr.2383,107,102,-4.7,success,
167885,WB122061,Glenfarclas 2004 Cask Nr.2024,97,100,3.1,success,
167887,WB222575,Glenfarclas 2004 Cask Nr.2384,102,104,2.0,success,
167890,WB138507,Kavalan Solist Oloroso Sherry Cask Nr.S100125009A,112,110,-1.8,success,
167893,WB74820,Glenfarclas 11 Years Old 2004 Cask Nr.2623,115,118,2.6,success,
167898,WB145174,Macallan 12 Years Old Gift Set Double Cask,132,104,-21.2,success,
167905,WB172589,Kavalan 5 Years Old Solist Peated Whisky Chapter #9 Cask Nr.R150409066A,93,115,23.7,success,
167909,WB191976,Glenfarclas 2006 Cask Nr.3424,95,105,10.5,success,
167910,WB22637,Glendronach 21 Years Old 1989 Single Cask - Batch 5 Nr.3314,105,108,2.9,success,
167916,WB105634,Glenfarclas 2009 Cask Nr.1288,113,112,-0.9,success,
167918,WB709,Bruichladdich 7 Years Old Waves 1St Edition,95,106,11.6,success,
167919,WB119829,Yoichi Bourbon Wood Finish,118,111,-5.9,success,
167923,WB166996,Kavalan Solist Vinho Barrique Cask Nr.W120217040A,98,110,12.2,success,
167928,WB145196,Glenfarclas 9 Years Old 2009 Cask Nr.1797,106,100,-5.7,success,
167930,WB218987,Glenallachie 15 Years Old 2007 Single Cask Cask Nr.7136,115,105,-8.7,success,
167938,WB42585,Kavalan Solist Vinho Barrique Cask Nr.W080225015,104,104,0.0,success,
167946,WB126994,Old Pulteney 2004/2019 Cask Nr.226 Franconian Edition,100,100,0.0,success,
167949,WB115670,Blantons Single Barrel Gold Edition Cask Nr.177,97,103,6.2,success,
167950,WB158592,BenRiach 14 Years Old 2005 Single Cask Bottling Cask Nr.2576,102,108,5.9,success,
167952,WB46815,Macallan 17 Years Old 1996 Easter Elchies Cask Nr.26,131,112,-14.5,success,
167955,WB89698,Kavalan Solist Vinho Barrique Cask Nr.W120302065A,111,112,0.9,success,
167957,WB38136,Glenfiddich 125Th Anniversary Edition Limited Edition,111,105,-5.4,success,
167966,WB19235,Glenfarclas 14 Years Old 1989 Cask Nr.5051,109,101,-7.3,success,
167969,WB229302,Macallan 18 Years Old 1977 Vintage,96,102,6.2,success,
167971,WB218168,Oban 10 Years Old Diageo Special Release 2022,95,105,10.5,success,
167980,WB217082,Blantons Straight From The Barrel Nr.125,85,106,24.7,success,
167985,WB35972,Glenfarclas 32 Years Old 1979 Cask Nr.8791,94,110,17.0,success,
167993,WB3486,Port Ellen 20 Years Old 1978 Rare Malts Selection,92,115,25.0,success,
168008,WB28149,"Glenfarclas 18 Years Old 1993 Cask Nr.9, 10, 12, 72, 73",102,121,18.6,success,
168018,WB100317,BenRiach 9 Years Old 2008 Cask Bottling Cask Nr.2047,108,115,6.5,success,
168020,WB197727,Glenfiddich 26 Years Old 1995 Cop 26 Cask Nr.30863,110,120,9.1,success,
168024,WB63025,Glendronach 19 Years Old 1994 Single Cask Nr.1378,80,115,43.8,success,
168027,WB91530,Glenfarclas 1991 Cask Nr.5695,122,122,0.0,success,
168028,WB140904,Glenfarclas 1999 Cask Nr.7062,97,115,18.6,success,
168033,WB133194,Balvenie 15 Years Old Single Barrel - Sherry Cask Nr.7649,109,127,16.5,success,
168039,WB26238,Glenfarclas 1994 Cask Nr.3629,110,126,14.5,success,
168043,WB148465,Macallan 2019 Exceptional Single Cask Nr.2019/ESB - 5542/02,98,121,23.5,success,
168047,WB87891,Glendronach 26 Years Old 1989 Single Cask - Batch 14 Nr.2662,112,128,14.3,success,
168052,WB11306,Glenfiddich 35 Years Old 1961 Vintage Reserve Cask Nr.9015,113,111,-1.8,success,
168066,WB127346,Glenfarclas 1999 Cask Nr.7060,119,116,-2.5,success,
168077,WB41439,Glenfiddich Cask Of Dreams 2012 Limited Release - Nordic Oak Edition,110,107,-2.7,success,
168080,WB19148,Glenfiddich Snow Phoenix,119,117,-1.7,success,
168085,WB44855,Glenfarclas 10 Years Old 2003 Cask Nr.2014 + 3134,93,113,21.5,success,
168086,WB72490,Glenfiddich The Original,114,122,7.0,success,
168087,WB182948,Glenfiddich Our Malt Masters Edition,106,117,10.4,success,
168089,WB26010,Glenfiddich Malt Masters Edition Batch 01/11,97,113,16.5,success,
168090,WB112647,Glenfiddich Vintage Cask A Peated Single Malt,109,113,3.7,success,
168091,WB51954,Glenfiddich Vintage Cask Collection,107,113,5.6,success,
168093,WB152491,Macallan 2019 Exceptional Single Cask Nr.2019/ESB - 14/03,111,108,-2.7,success,
168098,WB170896,Macallan 10 Years Old,100,105,5.0,success,
168104,WB61825,Kavalan Solist Sherry Cask Nr.S081205017,105,110,4.8,success,
168105,WB140518,Kavalan Solist Amontillado Cask Nr.AM110314027A,113,109,-3.5,success,
168113,WB8973,Littlemill 24 Years Old 1975 Dumpy,114,113,-0.9,success,
168123,WB161118,Blantons The Original Single Barrel Bourbon Whiskey Cask Nr.105,99,103,4.0,success,
168138,WB144824,Glenfiddich 18 Years Old 1988 Small Batch Cask Nr.3026,108,106,-1.9,success,
168140,WB101678,Highland Park Full Volume,109,110,0.9,success,
168146,WB136655,Highland Park Triskelion,109,111,1.8,success,
168147,WB212201,Macallan 37 Years Old 1937 Fine & Rare,115,112,-2.6,success,
168150,WB34099,Buffalo Trace Kentucky Straight Bourbon,95,91,-4.2,success,
168152,WB136142,Kavalan Solist Peaty Cask Nr.R100106031A,100,105,5.0,success,
168155,WB94486,Highland Park Valkyrie Viking Legend,101,102,1.0,success,
168157,WB128812,Highland Park 125 Years Old Viking Soul Cask Nr.500146,111,108,-2.7,success,
168158,WB145914,Highland Park 125 Years Old Viking Soul Cask Nr.500113,101,104,3.0,success,
168160,WB133724,BenRiach 11 Years Old 2008 Cask Bottling Cask Nr.2506,90,111,23.3,success,
168162,WB128120,Highland Park 125 Years Old Viking Soul Cask Nr.500115,115,112,-2.6,success,
168165,WB185393,Buffalo Trace Kentucky Straight Bourbon Whiskey,135,115,-14.8,success,
168173,WB191565,Kavalan Solist Port Cask Nr.O100428034A,101,113,11.9,success,
168183,WB126512,Highland Park 13 Years Old Saltire Edition 1 Cask Nr.6520,93,116,24.7,success,
168188,WB68844,Balvenie 15 Years Old Single Barrel - Sherry Cask Nr.17909,109,115,5.5,success,
168189,WB166484,Glenallachie 12 Years Old 2008 Single Cask Cask Nr.6871,97,114,17.5,success,
168195,WB9377,Highland Park 34 Years Old 1973 Single Cask Nr.6384,135,119,-11.9,success,
168201,WB206699,Yoichi Grande,113,116,2.7,success,
168202,WB28637,Highland Park 33 Years Old 1974 Single Cask Nr.11501,121,124,2.5,success,
168215,WB1931,Highland Park 25 Years Old 1980 Single Cask Nr.7363,102,110,7.8,success,
168216,WB38262,Glendronach 22 Years Old 1990 Single Cask Nr.1160,94,103,9.6,success,
168223,WB978,Highland Park 1983 Vintage Cask Nr.1096,108,105,-2.8,success,
168224,WB1942,Highland Park 1983 Vintage Cask Nr.1094,101,110,8.9,success,
168232,WB87229,Kavalan Solist Moscatel Cask Nr.MO110216015A,98,101,3.1,success,
168233,WB52844,Hakushu 18 Years Old 1984 The Cask Of Hakushu Nr.WH40498,92,116,26.1,success,
168235,WB103230,Highland Park 15 Years Old 2001 Vintersolstndet Single Cask Series Nr.1674,103,119,15.5,success,
168237,WB103231,Highland Park 16 Years Old 2001 Single Cask Series Nr.651,106,125,17.9,success,
168238,WB103836,Highland Park 15 Years Old 2001 Single Cask Series Nr.2155,112,121,8.0,success,
168239,WB127289,Jack Daniel's The White Rabbit Saloon Special Edition Cask Nr.AZ 2393,114,122,7.0,success,
168240,WB101606,Highland Park 15 Years Old 2001 Single Cask Series Nr.2154,118,112,-5.1,success,
168244,WB33280,Macallan Diamond Jubilee,117,99,-15.4,success,
168247,WB121127,Highland Park 15 Years Old 2002 Single Cask Series Nr.3374,107,114,6.5,success,
168252,WB109636,Highland Park 15 Years Old 2002 Single Cask Series Nr.2120,92,110,19.6,success,
168253,WB150635,Highland Park 16 Years Old 2001 Single Cask Series Nr.652,126,114,-9.5,success,
168258,WB193482,Kavalan Solist Port Cask Nr.O100505037A,95,109,14.7,success,
168262,WB166973,Highland Park 16 Years Old 2003 Single Cask Series Nr.1885,110,105,-4.5,success,
168264,WB135121,Highland Park 15 Years Old 2003 Single Cask Series Nr.6145,84,101,20.2,success,
168268,WB89849,Highland Park 12 Years Old 2003 Single Cask Series Nr.5886,140,109,-22.1,success,
168269,WB129628,Highland Park 14 Years Old 2003 Single Cask Series Nr.6147,107,113,5.6,success,
168270,WB87912,Highland Park 12 Years Old 2003 Single Cask Series Nr.5878,112,121,8.0,success,
168273,WB695,Balvenie 17 Years Old Sherry Oak,88,106,20.5,success,
168276,WB141144,Highland Park 15 Years Old 2003 Single Cask Series Nr.4450,112,113,0.9,success,
168284,WB149143,Highland Park 13 Years Old 2004 Single Cask Series Nr.6430,96,113,17.7,success,
168286,WB107351,Highland Park 13 Years Old 2004 Single Cask Series Nr.6577,115,134,16.5,success,
168290,WB132000,Highland Park 15 Years Old 2003 Single Cask Series Nr.4439,101,115,13.9,success,
168291,WB99596,Glenmorangie Astar,101,107,5.9,success,
168292,WB122425,Highland Park 13 Years Old 2004 Single Cask Series Nr.5875,107,119,11.2,success,
168294,WB129885,Highland Park 14 Years Old 2004 Single Cask Series Nr.6116,105,120,14.3,success,
168296,WB194081,Highland Park 2003 Single Cask Series Nr.3542,112,127,13.4,success,
168299,WB119209,Highland Park 12 Years Old 2005 Single Cask Series Nr.3787,107,128,19.6,success,
168305,WB120527,Highland Park 12 Years Old 2005 Single Cask Series Nr.3793,90,112,24.4,success,
168308,WB143132,Highland Park 12 Years Old 2006 Single Cask Series Nr.3020,118,118,0.0,success,
168309,WB129477,Highland Park 15 Years Old 2002 Single Cask Series Nr.2783,107,111,3.7,success,
168312,WB102637,Highland Park 11 Years Old 2006 Single Cask Series Nr.3720,103,113,9.7,success,
168314,WB137958,Highland Park 14 Years Old 2004 Single Cask Series Nr.6450,119,112,-5.9,success,
168316,WB130467,Highland Park 12 Years Old 2006 Single Cask Series Nr.3030,119,110,-7.6,success,
168318,WB192476,Highland Park 12 Years Old 2006 Single Cask Series Nr.5002,108,115,6.5,success,
168321,WB25968,Brora 32 Years Old 10Th Release Diageo Special Releases 2011,108,111,2.8,success,
168325,WB109303,Highland Park 10 Years Old 2007 Single Cask Series Nr.596,113,121,7.1,success,
168331,WB149556,Highland Park 12 Years Old 2006 Single Cask Series Nr.1644,120,114,-5.0,success,
168333,WB111215,Clynelish Distillery Exclusive Bottling Available Only At The Distillery,100,103,3.0,success,
168334,WB70046,Ben Nevis 12 Years Old 2002 Single Cask Nr.336,107,113,5.6,success,
168336,WB142251,Highland Park 10 Years Old 2008 Single Cask Series Nr.7778,110,113,2.7,success,
168337,WB72758,Kavalan Selection Sherry Cask Nr.S060821055,100,105,5.0,success,
168338,WB197723,Highland Park 13 Years Old 2008 Single Cask Series Nr.2530,109,130,19.3,success,
168342,WB197330,Highland Park 13 Years Old 2008 Single Cask Series Nr.2531,105,121,15.2,success,
168343,WB228471,Highland Park 13 Years Old 2008 Single Cask Nr.7209,112,125,11.6,success,
168349,WB213236,Highland Park 12 Years Old 2009 Single Cask Series Nr.2297,101,121,19.8,success,
168360,WB77738,Kavalan Solist Fino Cask Nr.S100709007A,112,116,3.6,success,
168363,WB75342,Macallan Oscuro The 1824 Masters Series 2015,100,125,25.0,success,
168365,WB190042,Highland Park Cask Strength Robust & Intense Release No.2,95,123,29.5,success,
168366,WB3702,Highland Park Capella,97,124,27.8,success,
168367,WB21351,Highland Park Leif Eriksson Limited Edition,122,136,11.5,success,
168368,WB218030,Old Pulteney Pineau Des Charentes Coastal Series,101,131,29.7,success,
168372,WB139290,Highland Park Scottish Ballet 50,107,99,-7.5,success,
168373,WB81554,Highland Park King Christian I The Warrior Series,107,106,-0.9,success,
168374,WB241271,Glenmorangie 16 Years Old The Nectar,111,102,-8.1,success,
168375,WB121568,Highland Park Viking Tribe,95,103,8.4,success,
168376,WB138565,Highland Park Orkney Rowing Club,113,107,-5.3,success,
168379,WB99763,Highland Park Voyage Of The Raven,118,121,2.5,success,
168380,WB44296,Highland Park Thorfinn The Warrior Series,105,115,9.5,success,
168382,WB123949,Kavalan Solist Sherry Cask Nr.S081224001,92,111,20.7,success,
168386,WB186819,Lagavulin 11 Years Old Offerman 2nd Edition Guinness Cask,114,118,3.5,success,
168388,WB134621,Kavalan Solist Vinho Barrique Cask Nr.W121225122A,100,116,16.0,success,
168392,WB73824,Laphroaig Select 200 Years Of Laphroaig,112,111,-0.9,success,
168393,WB212850,Highland Park 10 Years Old 2011 WOTAN Single Cask Series Nr.5203,127,121,-4.7,success,
168394,WB62608,Macallan Reflexion 1824 Masters Series,91,99,8.8,success,
168396,WB91875,Golden Horse Musashi Hanyu Pure Malt Whisky,106,111,4.7,success,
168399,WB44385,Lagavulin 1995 Islay Jazz Festival 2013,110,110,0.0,success,
168400,WB26699,Lagavulin 1980 The Distillers Edition Cask Nr.lgv.4/464,126,111,-11.9,success,
168405,WB195623,Kavalan Solist Brandy Cask Nr.Y141119032A,98,114,16.3,success,
168409,WB170856,Octomore 5 Years Old Edition 12.2 129.7 PPM The Impossible Equation,97,121,24.7,success,
